id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
ar_069,BERT Multilingual,fp32,ar,160,"عزايل هي اكثر من رواية لما تحتويه من وقائع تاريخية والحوار المتناقض بين النفس او الذي قد يكون مع عزازيل نفسه . هي من الروايات القلة التي اسرتني إلى احضانها فجأة",NEUTRAL,POSITIVE,0.32197287678718567,41.70,0.00,15786
ar_070,BERT Multilingual,fp32,ar,104,"لم اكمل الرواية لآخرها...هي نسخة مشابهة نوعا ما للقوقعة...من قرأ القوقعة اعتقد انه سيشعر ببعض الملل بها.",NEUTRAL,NEGATIVE,0.47130340337753296,33.38,0.00,15786
ar_071,BERT Multilingual,fp32,ar,125,"قتلاك يا أم البلاد تفرقوا .... و تشردوا شيعا علي الأبواب..... رسموك حلما ..ثم ماتوا وحشة.... ما بين ظلم الأهل ..والأصحاب ....",NEUTRAL,NEGATIVE,0.8423977494239807,43.85,0.00,15786
ar_072,BERT Multilingual,fp32,ar,176,"مقبول. لاشي. الغرفه ضيقه ولاتوجد خدمات فيها والتكييف تعبان ولايوجد ارقام مطاعم ولا توصيل طلبات من الخارج لوجود كفي صغير وغالي لديهم. بوجه عام لا انصح به ولا يرتقي الى مسمى فندق",NEUTRAL,NEGATIVE,0.5009402632713318,54.19,0.00,15786
ar_073,BERT Multilingual,fp32,ar,125,"الكوكاكولا دائما رمز للانفتاح. الشيخ امام قالها .. سالمة يا سلامة .. كوكاكولا جت بالسلامة. النهاية رائعة .. كل نفسك .. طظ فيك",NEUTRAL,POSITIVE,0.4834864139556885,39.77,0.00,15786
ar_074,BERT Multilingual,fp32,ar,711,"الروايةغارقة بالظلم و القمع والبصاصين المنتشرين في كل. مكان يعدون للناس كلماتهم و يحسبون أنفاسهم. تتحدث عن واقعنا قديماو حديثا و ما يحدث خلف اسوار السجون من تعذيب نفسي أمر و أقسى من التعذيب الجسدي و فلو استطاع و خرج المرء من السجن سليم الأعضاء فأنة يكون شخص اخر لا علاقة له بالإنسان الذي ولدته امه. سعيد الجهيني كان أحد ضحايا كبير البصاصين زكريا بن راضي حيث نرى تحوله من الطالب لأزهري الرافض للواقع المرير الذي تعيشة بلاده و يمر به شعبه الى بصاص اخر من فريق الشهاب الأعظم بعد سنتين امضاهما في الرحلة كما يسميها. نرى خيانته لرفاقه و مولاه و الإحساس العميق بالذنب الذي لا يفارقه من جانب و شعوره الدائم بأنة مراقب و خوفه من العقاب لو قصر في مهمته من جانب اخر. عذاب سعيد و حزنه كان من أكثر الجوانب المؤثرةفي الرواية",NEUTRAL,POSITIVE,0.447777658700943,187.08,0.00,15786
ar_075,BERT Multilingual,fp32,ar,173,"سكنت فيه ليلة زواجي.. . . كانت إقامتي فيها ليلة زواجي، و أخذت تجهيز عرسان، لكن كان التجهيز غير جيد، و حتى العشاء لما وصل كان بارد أما من ناحية الفندق فهو حلو، و كذلك المطعم.",NEUTRAL,NEUTRAL,0.4374280869960785,50.18,0.00,15786
ar_076,BERT Multilingual,fp32,ar,127,"أستمتعت بإقامتي في دبي .. ولكن لم أستمتع كثيرا في الفندق . . ليس يوجد مواقف سيارات ... النظافة سيئة جدا .. ولا يوجد موقف لسيارة",NEUTRAL,NEGATIVE,0.40264007449150085,35.02,0.00,15786
ar_077,BERT Multilingual,fp32,ar,146,"للأسف بالرغم من انها مشحونة بالكامل لكن مشحنتش الموبايل السامسونج جالاكسي ميجا غير بس ومرة واحدة وبعدها فصلت .. لكنها بتفيد جدا لما الكهرباء بتقطع",NEUTRAL,NEUTRAL,0.51699298620224,45.12,0.00,15786
ar_078,BERT Multilingual,fp32,ar,117,"اتمنا لكم مزيدا من التقدم . اتمنا تغيير جميع الارضيات ودورات المياه واطقم الحمامات. الحمامات والفرش والممرات والسيرفس",NEUTRAL,POSITIVE,0.5249338746070862,38.49,0.00,15786
ar_079,BERT Multilingual,fp32,ar,41,"مقبول. . الشقه مب نظيفه ابد ومليانه حشرات",NEUTRAL,NEGATIVE,0.3368663191795349,22.87,0.00,15786
ar_080,BERT Multilingual,fp32,ar,159,"مقبول. المصاعد .. المطعم. انتظرنا دقيقة حتى يحضر حامل الحقائب و لم يحضر .. كلمنا المدير فارسل المنظف لحمل الحقائب .. و دفعت احدى العربات بنفسي حتى الاستقبال ..",NEUTRAL,NEGATIVE,0.6350686550140381,48.62,0.00,15786
ar_081,BERT Multilingual,fp32,ar,322,"من أجمل ما قرأت من الروايات، بعدما انتهيت من قراءتها مازلت أراها كقرية حقيقية بدأت بآل بوينديا وانتهت بهم، ما أجملها من رواية.. أفضل ما مرت به القصة هي الثورة على المحافظين وقائدها العقيد أوريليانو بوينديا.. قد تكون كثرة الشخصيات الذين يحملون أسماء متشابهة هي أكثر ما أزعجني بها، ولكنها ما زالت رائعة الراحل جابرييل ماركيز",NEUTRAL,POSITIVE,0.25505784153938293,78.88,0.00,15786
ar_082,BERT Multilingual,fp32,ar,42,"لا بأس . . الغرفة صغيرة جدا مقارنة ب افراد",NEUTRAL,NEGATIVE,0.4497372508049011,14.92,0.00,15786
ar_083,BERT Multilingual,fp32,ar,55,"مرضي. المكان مناسب فقط. الخدمة والنظافة وطاقم العمل سيى",NEUTRAL,NEUTRAL,0.46559983491897583,20.82,0.00,15786
ar_084,BERT Multilingual,fp32,ar,178,"النظافه حلوه والواي فاي ليس مجاني . . الواي فاي اول ماجيت قالو بفلوسووقت الخروج سالت قالي احد الموظفين لا مجاني وقت الدخول الساعه الثالثه ليش مايكون اول ماتجي رغم انه الفندق فاضي",NEUTRAL,NEGATIVE,0.5095954537391663,55.94,0.00,15786
ar_085,BERT Multilingual,fp32,ar,637,"الكتاب يقدم مسحة عن حكام مصر بدء من الأسرة الفرعونية الأولى و حتى عهد أنور السادات.. يقدم الكتاب معلومات مفيدة و لكن بدائية عن تاريخ من حكموا مصر فى صورة محاكمة التاريخ لهم و من ثم فهو يعتبر تقدمة جيدة لمن يريد التعرف أكثر و بعمق عن تاريخ من حكموا مصر.. تتعرف اثناء قراءة الكتاب على طبائع الحكام المختلفة فمنهم المحارب المهيب و منهم الرجل المؤسسى و منهم من يتعامل مع الشعب بالحب و منهم من يرعى الإكتشافات العلمية و منهم الضعيف الذى يطرد خارج دائرة التاريخ.. أثناء المحاكمة يتعرض الحاكم إلى تعليقات و أسئلة من الحكام الذين سبقوه و هى تتميز بالإختلاف التوجه الفكرى لكل منهم حسب الظروف التى مر بها والمنهج الذى يعتقده .. الكتاب فى مجمله جيد",NEUTRAL,POSITIVE,0.5506256222724915,147.84,0.00,15786
ar_086,BERT Multilingual,fp32,ar,25,"عندى فضول جامد انى اقراءه",NEUTRAL,NEUTRAL,0.30257222056388855,14.55,0.00,15786
ar_087,BERT Multilingual,fp32,ar,943,"دموع على سفوح المجد... في البداية لم ترق لي رتابتها المزعجة وطريقتها السهلة الممتنعة.. يمكن أن نقول هي أقرب للقصة الطويلة من الرواية وذلك لافتقارها لعناصر الرواية الأساسية.. إلا أنها أخذت بعدا جيدا في ثلثها الاخير.. منذ الصدمة بوفاة عصام الطبيب المجتهد المتميز صاحب الهمة العالية والطموح الكبير.. الذي اجتاحه الموت في غمرة نجاحه و سرقه من بين براثن الآمال وعراض الاماني ليفضي به الى الرضوخ إلى يد القدر ويفضي بنا إلى الغايةالتي أراد الكاتب أن يوصلها إلينا و ضعف الانسان ومحدوديته على الرغم ما بثه الله من طاقات جسام إلا أن القدر أقوى من الانسان وطاقااته وما عليه إلا الاستسلام لمشيئة الله ... الفكرة التي أراد الكاتب ايصالها رائعة بما تحمله من ايضاح عن سماحة ديننا و سموه بطريقة تجذب الناشئة والشباب لتقبل تعاليم الاسلام من غير ترهيب او إجبار. وتمحو آثار التشوه الذي أصاب صورته في أعين البعض بطريقة أو بأخرى.... يمكن القول انها تصلح لان تكون قصة وعظية دعوية أكثر منها رواية.... لكنها لما تحمله من عبر وقيم وأفكار سامية تستحق القراءة بجدارة....",NEUTRAL,NEGATIVE,0.3126612901687622,246.86,0.00,15786
ar_088,BERT Multilingual,fp32,ar,138,": هو رجل الوقت سهوا. حبه حاله ضوئيه ف عتمة الحواس يأتي يدخل الكهرباء الى دهاليز نفسها يوقض رغباتها المستتره يشعل كل شيء في داخلها .. ويمضي",NEUTRAL,NEGATIVE,0.36400169134140015,43.27,0.00,15786
ar_089,BERT Multilingual,fp32,ar,72,"رواية عن فطرية الإنسان ،،عذرية الإنسان ،،عن الحب،، عن القيم ،،عن الأخلاق",NEUTRAL,POSITIVE,0.42338278889656067,23.71,0.00,15786
ar_090,BERT Multilingual,fp32,ar,481,"قراءة أخرى لهاروكي و نهاية مبتورة بشكل مبهم جدا يجعلك تشعر بالغيظ و كأن نصف أحداث الرواية أوهام داخل رأس هاجيمي المصاب بهوس صديقاته من الطفولة و الشعور بالذنب لأنه لم يتواصل مع أحداهن و خان الأخرى و في منتصف عمره على حسب ظني بدأ يتخيل وجود الأولى ليعيش حياة ليست من حقه سأم من نمط حياته المستقر فهرب لأحلام اليقظة ، عاش كل ما أراده قديما معها حتى إمتلأ فأختفت بحكم البداهة ، و الأخرى لم يسع لها خياله ليصلح خطأه معها ، ربما يفعل ذلك عندما يتجاوز الستين من عمره لما يكون خياله مستعد",NEUTRAL,NEGATIVE,0.3662121891975403,120.29,0.00,15786
ar_091,BERT Multilingual,fp32,ar,177,"الحاجة الوحدة الي ضاقتنى فيها التعلقات الى ملهاش لازم. زى تشبيهات البنت فى كتير من كلامها بعلاقة العرب باليهود. مع ان المفروض ان بنت في مكانها اكيد ملهاش اهتمام بالقضايا دى أصلا",NEUTRAL,POSITIVE,0.29182168841362,53.27,0.00,15786
ar_092,BERT Multilingual,fp32,ar,425,"ابو زياد . القرب من الحرم فهو من فنادق ابراج البيت وجود سماعات لنقل اذان وصلاة الحرم قابلة للتحكم اغلاق رفع صوت خفض صوت الافطار متنوع ومميز وطاقم المطعم يتمتعون باخلاق عالية. تم حجز جناح بسرير مزدوج وسريرين فرديين واتضح ان المزدوج هو سريرين فرديين متلاصقان ومغطيان بغطاء واحد مسبب عدم الراحة. تصريف دورة المياه معدوم خاصة بعد الاستخدام وكأنك داخل بركة مياه وبعد طلب الصيانه افادو ان المشكلة في جميع دورات مياه الفندق بسبب خطأ",NEUTRAL,POSITIVE,0.30585795640945435,111.38,0.00,15786
ar_093,BERT Multilingual,fp32,ar,96,"اتمنى المصداقية في اختيار الشقة . النت والموقع ومساحة الغرفة. الاستقبال والازعاج وعدم وجود عوازل",NEUTRAL,POSITIVE,0.4715304970741272,32.79,0.00,15786
ar_094,BERT Multilingual,fp32,ar,684,"نجوم.. كفاية أوى . ظل الأفعى هى أول مؤلف من مؤلفات يوسف زيدان أقوم بقرائتها ويبدو أنى أخطئت الإختيار. الرواية منقسمة إلى شطرين الشطر الأول هو عبارة عن رواية جنسية بغض النظر عن الكلمات البليغة و التعبيرات فهى فى أساسها محشوة بحشو جنسى مستفز . ثم جاء الشطر الثانى المتمثل فى رسائل أمها لها و التى بها تقديس رهيب للمرأة إستغربت منه جدا . كيف يكون كل هذا التقديس الذى يكاد يجعل المرأة آلهة؟ بل و فعلا إستدل بعدة آلهة مثل عشتار وإيزيس و غيرها. و هناك أيضا جزء به مغالطات لبعض الآيات و الأحاديث . إستغل الكاتب معرفته ببعض الأحداث التاريخة حتى يأتى برواية مماثلة بها تقديس و تعظيم لم أر مثلهما إلى الآن بجانب المحتوى الجنسى فى شطرها الأول . و لا أريد أن أرى مثل هذه الترهات مع إحترامى للجميع",NEUTRAL,NEGATIVE,0.2777906060218811,163.38,0.00,15786
ar_095,BERT Multilingual,fp32,ar,199,"اشعر بانها ليست مشاكل ولكنها تفاهات لاناس فارغون من كل شئ وهنا لايصح تطبيق المثل الشعبي الشهير اللي يشوف بلاوي الناس تهون عليه بلوته ولكن اللي يشوف بلاوي الناس دي يعرف انه جبل وحمال اسيه اه والله : :",NEUTRAL,NEGATIVE,0.26340794563293457,55.00,0.00,15786
ar_096,BERT Multilingual,fp32,ar,132,"كل شي جميل الا خدمة . الجناح كبير جدا و واسع. الافطار كان سيئ جدا ولا يسحق ذكر ان لديهم إفطار خدمة الغرف لم اجد الصابون ولا الشامبوا",NEUTRAL,NEUTRAL,0.3420153260231018,36.86,0.00,15786
ar_097,BERT Multilingual,fp32,ar,73,"موقع جيد . قريب من المدينه و المطار. يحتاج إلى إعادة تأثيث الغرف مره اخرى",NEUTRAL,POSITIVE,0.4963252544403076,25.79,0.00,15786
ar_098,BERT Multilingual,fp32,ar,50,"لا يستحق . سرعة تنفيد الطلبات. لا يستحق اربعة نجوم",NEUTRAL,POSITIVE,0.4786631464958191,20.00,0.00,15786
ar_099,BERT Multilingual,fp32,ar,231,"مناسب للعوايل . رائحة اللوبي طيبه والموقع جيد والسعر جيد وخدمة الواي فاي وتعامل الموظفين جيد والقرب من مول الامارات. اعمال الصيانه في اللوبي نظافة الممرات التاخير في التشك ان والتشك اوت بسبب الزحمه وقلة عدد الموظفينالفطور غير متنوع",NEUTRAL,POSITIVE,0.5578386783599854,71.54,0.00,15786
ar_100,BERT Multilingual,fp32,ar,431,"رواية بديعة ... قصة حب عميقة صادقة وأصيلة نقية يجسد فيها غوته فلسفته في رؤية الحياة والطبيعة والمخلوقات بجوهرها الصافي النقي بعيدا عن افتراء المظاهر الكاذبة. رواية دفعت الكثير ممن قرأها للانتحار تتبعا لرؤية الكاتب لنهاية الرواية رغم أن فلسفة الكاتب تعنى بتلمس جوهر الحياة والإحساس بالحضور الكامل لأصلها لا أعلم لماذا أختار لبطله هذه النهاية. أنصح بقراءتها. اذا كنت تنوي ان تقرأها بعقل ناقد فلا تقرأ. إنها تتطلب ملامسة روحية لتفهمها",POSITIVE,POSITIVE,0.36721205711364746,112.00,0.00,15786
ar_101,BERT Multilingual,fp32,ar,184,"بتناقش جانب مختلف من مشكلة بقالها عقود...فى رأيى من الروايات إللى تستحق القراءة بشكل كبير لأنها بتجبرك تفتح عنيك على وسعها و تقرر رأيك فى لون من العبودية المودرن زى ما بأسميها...عجبتنى",POSITIVE,NEGATIVE,0.28571122884750366,52.75,0.00,15786
ar_102,BERT Multilingual,fp32,ar,227,"فندق جميل . الاستقبال كان رائع وموقع الفندق جميل جدا مع اطلاله عالحرم الشريف .. السحور كان متنوع وجيد. صعوبة الوصول للفندق بسبب الاعمال والتحويلات .. عدم توفر مواقف للسياره بقرب الفندق وغلاء الموقف المتوفره رغم بعدها ريال لليوم",POSITIVE,NEGATIVE,0.40446990728378296,64.64,0.00,15786
ar_103,BERT Multilingual,fp32,ar,98,"رحله جيده . طاقم الموظفين جدا استقبالهم رحب ومكان الموقع وقربه من الحرم. ان الغرفه لها رائحه كريهه",POSITIVE,POSITIVE,0.5318642258644104,32.64,0.00,15786
ar_104,BERT Multilingual,fp32,ar,42,"من اراد ان يفهم الكنيسه فليقرأ هذه الروايه",POSITIVE,POSITIVE,0.46080902218818665,17.75,0.00,15786
ar_105,BERT Multilingual,fp32,ar,83,"مش خساره فيها خمس نجوم روااايه ممتعه جدااا مقدرتش اسيبها غير لما خلصتها في يوم واحد",POSITIVE,NEGATIVE,0.6325673460960388,32.54,0.00,15786
ar_106,BERT Multilingual,fp32,ar,39,"جميلة . . طريقة تعامل الموظف بالاستقبال",POSITIVE,POSITIVE,0.46989431977272034,16.61,0.00,15786
ar_107,BERT Multilingual,fp32,ar,330,"روايه تأخذك الى عالم بعيد صافى .. رغم احداثها الصاخبه .. مليئه بالشجن و الحنين و الفراق و الانتظار و الحب القوى المعلق بالله و فى الله الى ان انتصر هذا الحب ... تعلقت بريما و حزنت لموتها .. تأثرت بغياب احمد .. حزنت لحياه ندى بعد فراق احمد سنوات. حزنت لقسوة قلب بابا يعقوب كنت اتمنى لريما حياه افضل. فى قلي انثى عبريه تستحق القراءه",POSITIVE,POSITIVE,0.40286538004875183,97.05,0.00,15786
ar_108,BERT Multilingual,fp32,ar,197,"قصة محزنة للغاية. تحاول أن تصور لك معاناة الشعب الفلسطيني ما بين فقدان الوطن والأحبة، ومأساة حياة المخيمات والعيش كلاجئ في بلاد غريبة ....ولكن يعجز القلم عن وصف هول المأساة.. وكما قلت ... هي محاولة",POSITIVE,NEUTRAL,0.41470155119895935,57.10,0.00,15786
ar_109,BERT Multilingual,fp32,ar,672,"رواية جميلة تجذب قارئها وتجعله يسقط كل قاعدة من القواعد الأربعين على حياته الشخصية.. لغتها المبسطة أفقدتها جزء بسيط من جاذبيتها فأنا شخصيا أعشق اللعب على أوتار الكلمات. رائحة العشق التي تفوح من بين الكلمات ترسخ في أذهاننا عشقنا الأبدي واللا متناهي لرب العالمين ومن بعده عشقنا لأنفسنا ولروحنا لينعكس فيما. بعد على تعاملنا مع جميع من حولنا. باختصار وكما تقول القاعدة الأربعون: لا قيمة للحياة من دون عشق.لا تسأل نفسك ما نوع العشق الذي تريده،روحي أم مادي،إلهي أم دنيوي،غربي أم شرقي...فالانقسامات لا تؤدي إلا إلى مزيد من الانقسامات.ليس للعشق تسميات ولا علامات ولا تعاريف.إنه كما هو ، نقي وبسيط. العشق ماء الحياة والعشيق هو روح من النار. يصبح الكون مختلفا عندما تعشق النار الماء",POSITIVE,POSITIVE,0.49618643522262573,169.87,0.00,15786
ar_110,BERT Multilingual,fp32,ar,38,"سررت بالسكن فيه . هادئنظيفمرتب. لا شيء",POSITIVE,NEGATIVE,0.5807041525840759,12.94,0.00,15786
ar_111,BERT Multilingual,fp32,ar,149,"مقبول في حالة عدم توفر البديل . الموقع جيد قريب من الكورنيش والأسواق خدمة صف السيارات. غرف الفندق توحي بأنها قديمة صالة الأنوف الاكل المقدم فيها ضعيف",POSITIVE,NEGATIVE,0.35288265347480774,39.96,0.00,15786
ar_112,BERT Multilingual,fp32,ar,133,"فندق يستحق البقاء فيه و الاستمتاع و لكن يجب عليكم اضافة المسبح . الفندق رائع و نظيف و سعروا معقول جدا في متناول الجميع انصحكم تجربوه.",POSITIVE,POSITIVE,0.45929959416389465,39.41,0.00,15786
ar_113,BERT Multilingual,fp32,ar,2782,"لماذا ينتحرون. بيرة في نادي البلياردو الرواية كتبها كاتب مصري باللغة الإنجليزية و نشرتها دار مطبوعات بينجوين الانجليزية و هو يصنف كأول كاتب مصري الدار دي تنشر له اعماله و تمت ترجمتها باللغة العربية ترجمتها إيمان المرسال و ريم الريس الرواية الوحيدة اللي كتبها محرر صحفي مصري في مجلة صانداي تايمز الكاتب إسمه وجيه غالي هو ينصف ك كاتب لكن أعتقد انه من الصعب ان كاتب كتب كتاب واحد بس يصنف ك كاتب ده من وجهة نظري انا شخصيا على الاقل .. الرواية اتنشرت لاول مرة في و كتبها وجيه في الفترة اللي كان عايش فيها بين برلين و لندن اللي درس فيها ايضا .. لكن اللافت للنظر هنا إن وجيه غالي كان من أسرة مصرية أرستقراطية و من الطبقة الغنية العليا البشوات و ذات النفوذ في مصر حتى نهاية الخمسينيات و مطلع الستينيات لان العيلة فقدت ثروتها في الإقطاع و التأميم مع بداية ثورة يوليو .. و جيه اتعلم في أوروبا و تقريبا عاش معظم حياته هناك .. ف إيه اللي يدفع شاب مرفه زيه على الانتحار .. لكن برضو من اللافت للنظر ان أغلب الكتاب و النقاد اللي تحدثوا عن الرواية قالوا ان أحداث الرواية ما هي الا تشابة كبير في السيرة الذاتية ل وجيه و بطل الرواية رام .. و ان وجه التشابة بينهم يكمن في إنهم الاتنين ينتموا لنفس الدولة و هي مصر و لنفس الديانة و هي المسيحية و لنفس الكنيسة و هي الكاثويكية و لنفس الطبقة الإجتماعية و الثقافية و هي الطبقة الارستقراطية و لنفس التوجه الفكري و هو اليسارية .. و يذكر أنه قيل أن وجيه غالي لربما إنتمى للحزب الشيوعي المصري الشئ الأخر اللي يستحق النظر إن وجيه غالي زار إسرائيل في فترة الستينيات و قام بكتابة تحقيق عن تلك الزيارة لمجلة صانداي تايمز و المثير للجدل إن في الفترة دي مصر كانت في حالة حرب و عداء شديد مع الكيان الإسرائيلي و إن أي تعامل مع الدولة دي او حتى ذكر إسمها هو مرفوض سياسيا و ثقافيا و إجتماعيا .. . لكن الحقيقة إن أكتر حاجة شدتني هي إنتحار وجيه غالي في مطلع الثلثينيات من عمره عام في بيت الكاتبة الإنجليزية ديانا آتهيل .. ايه اللي يدفع شاب زيه و على قدر عالي من التعليم و الثقافة و الثراء و الرفاهية في مقتبل حياته للإنتحار وخصوصا إن بعض النقاد في مناقشات روايته قالوا إنه ورد في تحقيقات الشرطة الإنجليزية : ورد عن الكاتبة ديانا آتهيل إن وجيه ترك ورقة على باب الشقة مكتوب عليها ديانا لا تدخلي اتصلي بالشرطة فورا .. و ترك ورقة أخرى بجواره مكتوب فيها أظن أن الانتحار هو الشئ الأصيل الوحيد الذي فعلته في حياتي . يعني حتى و هو بيقدم على خطوة الانتحار كان شايف إنه الشئ الوحيد الاصيل اللي نجح فيه في حياته هو الانتحار . المثير هنا إن ظاهرة الانتحار بين الكتبة هي مش شئ غريب يعني في نماذج كتير لكتاب و شعراء عالميين و كتابتهم ناجحة جدا و في منهم أخد جوايز بوكر و بولتيزر و نوبل و في النهاية انتحروا زي : كارين بوي إرنست همنجواي آن سكستون رينوسك اكوتاجوا فيرجينيا وولف منير رمزي عبدالباسط الصوفي فخري أبوالسعود تيسير سبول أنطوان مشحور خليل حاوي وجيه غالي قاسم جبارة عبدالله بوخالفه عبدالرحيم أبو ذكرى إبراهيم زاير أروى صالح و غيرهم كتير. أنا شخصيا مش شايفة اي مبرر للانتحار مهما كانت الظروف في رأيي الانتحار ليس طريقة مشرفة لإنهاء حياة أحدهم . آلاء جمال إمام. معالي وزيرة الخارجية",POSITIVE,NEUTRAL,0.32124578952789307,391.39,0.00,15786
ar_114,BERT Multilingual,fp32,ar,32,"جيد جدا. السعر جدا ممتاز. لا شيء",POSITIVE,POSITIVE,0.5519795417785645,14.87,0.00,15786
ar_115,BERT Multilingual,fp32,ar,27,"ممتاز. قرب الموقع من الحرم.",POSITIVE,POSITIVE,0.7515997290611267,12.26,0.00,15786
ar_116,BERT Multilingual,fp32,ar,18,"رواية تستحق التميز",POSITIVE,POSITIVE,0.44217449426651,10.02,0.00,15786
ar_117,BERT Multilingual,fp32,ar,79,"كتاب جميل جدا يحكي حال المسلم العربي و تعرضه للتيارات السياسية بقالب مضحك وجميل",POSITIVE,POSITIVE,0.48752129077911377,25.94,0.00,15786
ar_118,BERT Multilingual,fp32,ar,143,"طيب مهو كدا لازم نستنى الجزء الثالث. لأن الرجوع للقاهره له تكمله مش لمصير البطل بس لكن لحقائق لها علاقه بدخول ما أسمو نفسهم الاسلامين ف السياسه",POSITIVE,NEUTRAL,0.3575410842895508,40.76,0.00,15786
ar_119,BERT Multilingual,fp32,ar,339,"رائع. الغرفة مناسبة .. تعامل الكونسيرج جدا راقي ... النظافة ممتازة بهو الفندق جدا جدا جميل. استقبال الموظفين كان نوعا غير لائق حيث في البداية كان صوت الموظف قصير وغير مبالي والموظف الثاني أيضا يحاول الانشغال عن خدمتي وحولني لموظف اخر ثم أرجعني إليه مرة أخرى حقيقة التعامل اللي زي كذا المفروض لا يكون مثل هذا الفندق المحترم كونه شركة عالمية",POSITIVE,NEUTRAL,0.3570776879787445,86.97,0.00,15786
ar_120,BERT Multilingual,fp32,ar,169,"انا تقريبا كده ابتديت فى الروايه دى من كام اسبوع. وعايزه اقراها تانى. ايه الرقى ده ؟؟؟؟. بجد تهبل. اه فى ملل لان السرد كتير والاحداث كتير اوى. بس بجد دخلتنى فى عالم تانى",POSITIVE,NEGATIVE,0.4056071937084198,59.94,0.00,15786
ar_121,BERT Multilingual,fp32,ar,786,"للوهلة الأولى ومع بداية الصفحات حتى الصفحة رقم أحسست برتابة في الشخصيات والسرد وراودنى خاطر جامح أن أتوقف عن قراءة بقية الرواية على أن. أكتفى بمائة صفحة سببوا لى مللا شديدا .. لكننى أصريت على مسايرة الرواية لعل وعسى أن تتبدل مجرياتها وأحظى بالمتعة في الروايتين الأخريتين. وفعلا عزمت أن أكملها للنهاية حتى بعد أن عرفت مصير أبطال الرواية المؤلم وأنا لم أكن قرأت سوى صفحة .. لكنى أصريت أن أكمل ولو كان علي سبيل. القراءة التصفحية السريعة جدا .. وما إن فتحت الرواية على مصراعيها بين كفي .. وبعد ثوان قليلة أثبت سبباتى علي الورقة وأمرر إبهامى لأتخطى الصفحة مثارا لمعرفة الأحداث القادمة. خسمة ليلات إحتسيت فيهم الكافيين بتفاوت وأنا غارق أنهل من روعة خيال وخفة سرد المؤلفة . الأشياء الجميلة لا بد أن نختزل الكلام فيها لأن الصمت مع إبتسامة رقيقة أبلغ تعبير عن شعور الرضا والمتعة .. خمس نجوم طبعا",POSITIVE,NEGATIVE,0.37636837363243103,194.63,0.00,15786
ar_122,BERT Multilingual,fp32,ar,111,"جيد. الموقع ممتاز و الغرفه مطله ع برج خليفه و النافوره منظر جميل جدا. البطانيات الاضافيه بها مياه و رائحه كريهه",POSITIVE,POSITIVE,0.5214505791664124,37.57,0.00,15786
ar_123,BERT Multilingual,fp32,ar,888,"عن جانب التشويق فهى من الروايات التي تلتهم في مجلس واحد كونها تحوي كما هائلا من التشويق لكن لأن طريقتي في القراءة =قراءة أكثر من كتاب في وقت واحد وذلك بقراءة صفحة من كل كتاب فقد قرأتها علي مجالس متعددة باذلا في كل مرة أتوقف فيها عن القراءة باذلا جهدا كبيرا في السيطرة علي رغبة نفسي معرفة ماذا سيحدث بعد الموضع الذي توقفت عنده . لغة الكاتب رشيقة فعلا لكن فى بعض المواضع أجدنى أمام زيادات لا طائل منها ولا تزيد شيئا ولو حذفت لم تأثر شيئا على الرواية. بعكس سرباز لم اجد فيها شيئا من هذا والحقيقة أن هذا يحسب للكاتب لاسيما ان علمت أن الحادثة متقدمة على سرباز ما يعنى أنه طور من أدواته كثيرا ما يعنى أيضا أن تختة=القصة القادمة للكاتب ستكون الأفضل . كنت أتمنى أن تحوى الرواية مشهدا على الأقل لمحمد وهو يصلى لكى ترجى حسن خاتمته فلا شك أن المرأ مهما يكن نبيلا صادقا محترما دون ان يركع لله ركعة ثم يموت أنه لا تنفعه هذه الأامور كلها إلا ان يصلى حتى المرة الوحيدة اللى دخل الجامع فيها كان داخل ينام",POSITIVE,NEUTRAL,0.3003707826137543,227.00,0.00,15786
ar_124,BERT Multilingual,fp32,ar,44,"القصة عادية. ولكن الأدبيات خيالية من زمن آخر",POSITIVE,NEUTRAL,0.5261378288269043,15.49,0.00,15786
ar_125,BERT Multilingual,fp32,ar,55,"جيده . الموقع. النت برسوم وضعيف بعد والاثاث يحتاج تجديد",POSITIVE,POSITIVE,0.4874729812145233,21.11,0.00,15786
ar_126,BERT Multilingual,fp32,ar,42,"ولكأنني الأضداد في رجل تقاتله وحوش يديه ..",POSITIVE,NEGATIVE,0.6431503891944885,16.64,0.00,15786
ar_127,BERT Multilingual,fp32,ar,88,"هذا الكتاب جعلني أبكي.. . اللهم صل وسلم على المصطفى الحبيب واجمعنا به عند سدرة المنتهى :",POSITIVE,POSITIVE,0.5030406713485718,31.93,0.00,15786
ar_128,BERT Multilingual,fp32,ar,259,"ثمانية فصول تنقلت فيما بينها :. الله. الجسد. الروح. العدل الأزلي. لماذا العذاب ؟. ماذا قالت لي الخلوة؟. التوازن العظيم. المسيخ الدجال. أول كتاب لمصطفى محمود وأول كتاب عربي مسموع أمر به. الزوايا التي يتحدث منها الكاتب عن بعض المواضيع وجدتها مميزة .. تأمله ممتع",POSITIVE,POSITIVE,0.3620876669883728,75.34,0.00,15786
