id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
ar_069,DistilBERT Multilingual,q8,ar,160,"عزايل هي اكثر من رواية لما تحتويه من وقائع تاريخية والحوار المتناقض بين النفس او الذي قد يكون مع عزازيل نفسه . هي من الروايات القلة التي اسرتني إلى احضانها فجأة",NEUTRAL,NEGATIVE,0.6204013228416443,22.54,0.00,7382
ar_070,DistilBERT Multilingual,q8,ar,104,"لم اكمل الرواية لآخرها...هي نسخة مشابهة نوعا ما للقوقعة...من قرأ القوقعة اعتقد انه سيشعر ببعض الملل بها.",NEUTRAL,NEGATIVE,0.5363076329231262,19.75,0.00,7382
ar_071,DistilBERT Multilingual,q8,ar,125,"قتلاك يا أم البلاد تفرقوا .... و تشردوا شيعا علي الأبواب..... رسموك حلما ..ثم ماتوا وحشة.... ما بين ظلم الأهل ..والأصحاب ....",NEUTRAL,NEGATIVE,0.8084040284156799,23.77,0.00,7382
ar_072,DistilBERT Multilingual,q8,ar,176,"مقبول. لاشي. الغرفه ضيقه ولاتوجد خدمات فيها والتكييف تعبان ولايوجد ارقام مطاعم ولا توصيل طلبات من الخارج لوجود كفي صغير وغالي لديهم. بوجه عام لا انصح به ولا يرتقي الى مسمى فندق",NEUTRAL,NEGATIVE,0.4827697277069092,27.55,0.00,7382
ar_073,DistilBERT Multilingual,q8,ar,125,"الكوكاكولا دائما رمز للانفتاح. الشيخ امام قالها .. سالمة يا سلامة .. كوكاكولا جت بالسلامة. النهاية رائعة .. كل نفسك .. طظ فيك",NEUTRAL,NEGATIVE,0.7313897609710693,21.66,0.00,7382
ar_074,DistilBERT Multilingual,q8,ar,711,"الروايةغارقة بالظلم و القمع والبصاصين المنتشرين في كل. مكان يعدون للناس كلماتهم و يحسبون أنفاسهم. تتحدث عن واقعنا قديماو حديثا و ما يحدث خلف اسوار السجون من تعذيب نفسي أمر و أقسى من التعذيب الجسدي و فلو استطاع و خرج المرء من السجن سليم الأعضاء فأنة يكون شخص اخر لا علاقة له بالإنسان الذي ولدته امه. سعيد الجهيني كان أحد ضحايا كبير البصاصين زكريا بن راضي حيث نرى تحوله من الطالب لأزهري الرافض للواقع المرير الذي تعيشة بلاده و يمر به شعبه الى بصاص اخر من فريق الشهاب الأعظم بعد سنتين امضاهما في الرحلة كما يسميها. نرى خيانته لرفاقه و مولاه و الإحساس العميق بالذنب الذي لا يفارقه من جانب و شعوره الدائم بأنة مراقب و خوفه من العقاب لو قصر في مهمته من جانب اخر. عذاب سعيد و حزنه كان من أكثر الجوانب المؤثرةفي الرواية",NEUTRAL,NEGATIVE,0.6817926168441772,107.29,0.00,7382
ar_075,DistilBERT Multilingual,q8,ar,173,"سكنت فيه ليلة زواجي.. . . كانت إقامتي فيها ليلة زواجي، و أخذت تجهيز عرسان، لكن كان التجهيز غير جيد، و حتى العشاء لما وصل كان بارد أما من ناحية الفندق فهو حلو، و كذلك المطعم.",NEUTRAL,NEGATIVE,0.4130188226699829,25.96,0.00,7382
ar_076,DistilBERT Multilingual,q8,ar,127,"أستمتعت بإقامتي في دبي .. ولكن لم أستمتع كثيرا في الفندق . . ليس يوجد مواقف سيارات ... النظافة سيئة جدا .. ولا يوجد موقف لسيارة",NEUTRAL,NEUTRAL,0.5352826118469238,20.35,0.00,7382
ar_077,DistilBERT Multilingual,q8,ar,146,"للأسف بالرغم من انها مشحونة بالكامل لكن مشحنتش الموبايل السامسونج جالاكسي ميجا غير بس ومرة واحدة وبعدها فصلت .. لكنها بتفيد جدا لما الكهرباء بتقطع",NEUTRAL,NEGATIVE,0.44010499119758606,23.47,0.00,7382
ar_078,DistilBERT Multilingual,q8,ar,117,"اتمنا لكم مزيدا من التقدم . اتمنا تغيير جميع الارضيات ودورات المياه واطقم الحمامات. الحمامات والفرش والممرات والسيرفس",NEUTRAL,POSITIVE,0.6030531525611877,20.55,0.00,7382
ar_079,DistilBERT Multilingual,q8,ar,41,"مقبول. . الشقه مب نظيفه ابد ومليانه حشرات",NEUTRAL,NEGATIVE,0.5115589499473572,10.53,0.00,7382
ar_080,DistilBERT Multilingual,q8,ar,159,"مقبول. المصاعد .. المطعم. انتظرنا دقيقة حتى يحضر حامل الحقائب و لم يحضر .. كلمنا المدير فارسل المنظف لحمل الحقائب .. و دفعت احدى العربات بنفسي حتى الاستقبال ..",NEUTRAL,NEGATIVE,0.715533971786499,26.85,0.00,7382
ar_081,DistilBERT Multilingual,q8,ar,322,"من أجمل ما قرأت من الروايات، بعدما انتهيت من قراءتها مازلت أراها كقرية حقيقية بدأت بآل بوينديا وانتهت بهم، ما أجملها من رواية.. أفضل ما مرت به القصة هي الثورة على المحافظين وقائدها العقيد أوريليانو بوينديا.. قد تكون كثرة الشخصيات الذين يحملون أسماء متشابهة هي أكثر ما أزعجني بها، ولكنها ما زالت رائعة الراحل جابرييل ماركيز",NEUTRAL,NEGATIVE,0.5669768452644348,46.44,0.00,7382
ar_082,DistilBERT Multilingual,q8,ar,42,"لا بأس . . الغرفة صغيرة جدا مقارنة ب افراد",NEUTRAL,NEUTRAL,0.44627633690834045,7.56,0.00,7382
ar_083,DistilBERT Multilingual,q8,ar,55,"مرضي. المكان مناسب فقط. الخدمة والنظافة وطاقم العمل سيى",NEUTRAL,POSITIVE,0.4596043527126312,10.85,0.00,7382
ar_084,DistilBERT Multilingual,q8,ar,178,"النظافه حلوه والواي فاي ليس مجاني . . الواي فاي اول ماجيت قالو بفلوسووقت الخروج سالت قالي احد الموظفين لا مجاني وقت الدخول الساعه الثالثه ليش مايكون اول ماتجي رغم انه الفندق فاضي",NEUTRAL,NEGATIVE,0.5997867584228516,28.90,0.00,7382
ar_085,DistilBERT Multilingual,q8,ar,637,"الكتاب يقدم مسحة عن حكام مصر بدء من الأسرة الفرعونية الأولى و حتى عهد أنور السادات.. يقدم الكتاب معلومات مفيدة و لكن بدائية عن تاريخ من حكموا مصر فى صورة محاكمة التاريخ لهم و من ثم فهو يعتبر تقدمة جيدة لمن يريد التعرف أكثر و بعمق عن تاريخ من حكموا مصر.. تتعرف اثناء قراءة الكتاب على طبائع الحكام المختلفة فمنهم المحارب المهيب و منهم الرجل المؤسسى و منهم من يتعامل مع الشعب بالحب و منهم من يرعى الإكتشافات العلمية و منهم الضعيف الذى يطرد خارج دائرة التاريخ.. أثناء المحاكمة يتعرض الحاكم إلى تعليقات و أسئلة من الحكام الذين سبقوه و هى تتميز بالإختلاف التوجه الفكرى لكل منهم حسب الظروف التى مر بها والمنهج الذى يعتقده .. الكتاب فى مجمله جيد",NEUTRAL,NEGATIVE,0.724524199962616,81.46,0.00,7382
ar_086,DistilBERT Multilingual,q8,ar,25,"عندى فضول جامد انى اقراءه",NEUTRAL,POSITIVE,0.5038383603096008,7.38,0.00,7382
ar_087,DistilBERT Multilingual,q8,ar,943,"دموع على سفوح المجد... في البداية لم ترق لي رتابتها المزعجة وطريقتها السهلة الممتنعة.. يمكن أن نقول هي أقرب للقصة الطويلة من الرواية وذلك لافتقارها لعناصر الرواية الأساسية.. إلا أنها أخذت بعدا جيدا في ثلثها الاخير.. منذ الصدمة بوفاة عصام الطبيب المجتهد المتميز صاحب الهمة العالية والطموح الكبير.. الذي اجتاحه الموت في غمرة نجاحه و سرقه من بين براثن الآمال وعراض الاماني ليفضي به الى الرضوخ إلى يد القدر ويفضي بنا إلى الغايةالتي أراد الكاتب أن يوصلها إلينا و ضعف الانسان ومحدوديته على الرغم ما بثه الله من طاقات جسام إلا أن القدر أقوى من الانسان وطاقااته وما عليه إلا الاستسلام لمشيئة الله ... الفكرة التي أراد الكاتب ايصالها رائعة بما تحمله من ايضاح عن سماحة ديننا و سموه بطريقة تجذب الناشئة والشباب لتقبل تعاليم الاسلام من غير ترهيب او إجبار. وتمحو آثار التشوه الذي أصاب صورته في أعين البعض بطريقة أو بأخرى.... يمكن القول انها تصلح لان تكون قصة وعظية دعوية أكثر منها رواية.... لكنها لما تحمله من عبر وقيم وأفكار سامية تستحق القراءة بجدارة....",NEUTRAL,NEGATIVE,0.6656495928764343,148.77,0.00,7382
ar_088,DistilBERT Multilingual,q8,ar,138,": هو رجل الوقت سهوا. حبه حاله ضوئيه ف عتمة الحواس يأتي يدخل الكهرباء الى دهاليز نفسها يوقض رغباتها المستتره يشعل كل شيء في داخلها .. ويمضي",NEUTRAL,NEGATIVE,0.7509431838989258,22.46,0.00,7382
ar_089,DistilBERT Multilingual,q8,ar,72,"رواية عن فطرية الإنسان ،،عذرية الإنسان ،،عن الحب،، عن القيم ،،عن الأخلاق",NEUTRAL,NEGATIVE,0.5246556997299194,12.97,0.00,7382
ar_090,DistilBERT Multilingual,q8,ar,481,"قراءة أخرى لهاروكي و نهاية مبتورة بشكل مبهم جدا يجعلك تشعر بالغيظ و كأن نصف أحداث الرواية أوهام داخل رأس هاجيمي المصاب بهوس صديقاته من الطفولة و الشعور بالذنب لأنه لم يتواصل مع أحداهن و خان الأخرى و في منتصف عمره على حسب ظني بدأ يتخيل وجود الأولى ليعيش حياة ليست من حقه سأم من نمط حياته المستقر فهرب لأحلام اليقظة ، عاش كل ما أراده قديما معها حتى إمتلأ فأختفت بحكم البداهة ، و الأخرى لم يسع لها خياله ليصلح خطأه معها ، ربما يفعل ذلك عندما يتجاوز الستين من عمره لما يكون خياله مستعد",NEUTRAL,NEGATIVE,0.7045193314552307,67.62,0.00,7382
ar_091,DistilBERT Multilingual,q8,ar,177,"الحاجة الوحدة الي ضاقتنى فيها التعلقات الى ملهاش لازم. زى تشبيهات البنت فى كتير من كلامها بعلاقة العرب باليهود. مع ان المفروض ان بنت في مكانها اكيد ملهاش اهتمام بالقضايا دى أصلا",NEUTRAL,POSITIVE,0.4644540548324585,27.58,0.00,7382
ar_092,DistilBERT Multilingual,q8,ar,425,"ابو زياد . القرب من الحرم فهو من فنادق ابراج البيت وجود سماعات لنقل اذان وصلاة الحرم قابلة للتحكم اغلاق رفع صوت خفض صوت الافطار متنوع ومميز وطاقم المطعم يتمتعون باخلاق عالية. تم حجز جناح بسرير مزدوج وسريرين فرديين واتضح ان المزدوج هو سريرين فرديين متلاصقان ومغطيان بغطاء واحد مسبب عدم الراحة. تصريف دورة المياه معدوم خاصة بعد الاستخدام وكأنك داخل بركة مياه وبعد طلب الصيانه افادو ان المشكلة في جميع دورات مياه الفندق بسبب خطأ",NEUTRAL,NEGATIVE,0.6813560128211975,62.37,0.00,7382
ar_093,DistilBERT Multilingual,q8,ar,96,"اتمنى المصداقية في اختيار الشقة . النت والموقع ومساحة الغرفة. الاستقبال والازعاج وعدم وجود عوازل",NEUTRAL,POSITIVE,0.49936023354530334,17.05,0.00,7382
ar_094,DistilBERT Multilingual,q8,ar,684,"نجوم.. كفاية أوى . ظل الأفعى هى أول مؤلف من مؤلفات يوسف زيدان أقوم بقرائتها ويبدو أنى أخطئت الإختيار. الرواية منقسمة إلى شطرين الشطر الأول هو عبارة عن رواية جنسية بغض النظر عن الكلمات البليغة و التعبيرات فهى فى أساسها محشوة بحشو جنسى مستفز . ثم جاء الشطر الثانى المتمثل فى رسائل أمها لها و التى بها تقديس رهيب للمرأة إستغربت منه جدا . كيف يكون كل هذا التقديس الذى يكاد يجعل المرأة آلهة؟ بل و فعلا إستدل بعدة آلهة مثل عشتار وإيزيس و غيرها. و هناك أيضا جزء به مغالطات لبعض الآيات و الأحاديث . إستغل الكاتب معرفته ببعض الأحداث التاريخة حتى يأتى برواية مماثلة بها تقديس و تعظيم لم أر مثلهما إلى الآن بجانب المحتوى الجنسى فى شطرها الأول . و لا أريد أن أرى مثل هذه الترهات مع إحترامى للجميع",NEUTRAL,NEGATIVE,0.6518271565437317,102.94,0.00,7382
ar_095,DistilBERT Multilingual,q8,ar,199,"اشعر بانها ليست مشاكل ولكنها تفاهات لاناس فارغون من كل شئ وهنا لايصح تطبيق المثل الشعبي الشهير اللي يشوف بلاوي الناس تهون عليه بلوته ولكن اللي يشوف بلاوي الناس دي يعرف انه جبل وحمال اسيه اه والله : :",NEUTRAL,NEGATIVE,0.6047101616859436,28.53,0.00,7382
ar_096,DistilBERT Multilingual,q8,ar,132,"كل شي جميل الا خدمة . الجناح كبير جدا و واسع. الافطار كان سيئ جدا ولا يسحق ذكر ان لديهم إفطار خدمة الغرف لم اجد الصابون ولا الشامبوا",NEUTRAL,NEGATIVE,0.4869294762611389,19.85,0.00,7382
ar_097,DistilBERT Multilingual,q8,ar,73,"موقع جيد . قريب من المدينه و المطار. يحتاج إلى إعادة تأثيث الغرف مره اخرى",NEUTRAL,POSITIVE,0.5567597150802612,14.06,0.00,7382
ar_098,DistilBERT Multilingual,q8,ar,50,"لا يستحق . سرعة تنفيد الطلبات. لا يستحق اربعة نجوم",NEUTRAL,NEUTRAL,0.5010079145431519,10.32,0.00,7382
ar_099,DistilBERT Multilingual,q8,ar,231,"مناسب للعوايل . رائحة اللوبي طيبه والموقع جيد والسعر جيد وخدمة الواي فاي وتعامل الموظفين جيد والقرب من مول الامارات. اعمال الصيانه في اللوبي نظافة الممرات التاخير في التشك ان والتشك اوت بسبب الزحمه وقلة عدد الموظفينالفطور غير متنوع",NEUTRAL,POSITIVE,0.4957800805568695,37.50,0.00,7382
ar_100,DistilBERT Multilingual,q8,ar,431,"رواية بديعة ... قصة حب عميقة صادقة وأصيلة نقية يجسد فيها غوته فلسفته في رؤية الحياة والطبيعة والمخلوقات بجوهرها الصافي النقي بعيدا عن افتراء المظاهر الكاذبة. رواية دفعت الكثير ممن قرأها للانتحار تتبعا لرؤية الكاتب لنهاية الرواية رغم أن فلسفة الكاتب تعنى بتلمس جوهر الحياة والإحساس بالحضور الكامل لأصلها لا أعلم لماذا أختار لبطله هذه النهاية. أنصح بقراءتها. اذا كنت تنوي ان تقرأها بعقل ناقد فلا تقرأ. إنها تتطلب ملامسة روحية لتفهمها",POSITIVE,NEGATIVE,0.5555033087730408,66.78,0.00,7382
ar_101,DistilBERT Multilingual,q8,ar,184,"بتناقش جانب مختلف من مشكلة بقالها عقود...فى رأيى من الروايات إللى تستحق القراءة بشكل كبير لأنها بتجبرك تفتح عنيك على وسعها و تقرر رأيك فى لون من العبودية المودرن زى ما بأسميها...عجبتنى",POSITIVE,NEGATIVE,0.5056740641593933,30.83,0.00,7382
ar_102,DistilBERT Multilingual,q8,ar,227,"فندق جميل . الاستقبال كان رائع وموقع الفندق جميل جدا مع اطلاله عالحرم الشريف .. السحور كان متنوع وجيد. صعوبة الوصول للفندق بسبب الاعمال والتحويلات .. عدم توفر مواقف للسياره بقرب الفندق وغلاء الموقف المتوفره رغم بعدها ريال لليوم",POSITIVE,NEGATIVE,0.4777829051017761,32.59,0.00,7382
ar_103,DistilBERT Multilingual,q8,ar,98,"رحله جيده . طاقم الموظفين جدا استقبالهم رحب ومكان الموقع وقربه من الحرم. ان الغرفه لها رائحه كريهه",POSITIVE,POSITIVE,0.6661665439605713,16.74,0.00,7382
ar_104,DistilBERT Multilingual,q8,ar,42,"من اراد ان يفهم الكنيسه فليقرأ هذه الروايه",POSITIVE,NEGATIVE,0.5569444298744202,10.37,0.00,7382
ar_105,DistilBERT Multilingual,q8,ar,83,"مش خساره فيها خمس نجوم روااايه ممتعه جدااا مقدرتش اسيبها غير لما خلصتها في يوم واحد",POSITIVE,POSITIVE,0.4527209401130676,15.43,0.00,7382
ar_106,DistilBERT Multilingual,q8,ar,39,"جميلة . . طريقة تعامل الموظف بالاستقبال",POSITIVE,POSITIVE,0.6253777742385864,8.41,0.00,7382
ar_107,DistilBERT Multilingual,q8,ar,330,"روايه تأخذك الى عالم بعيد صافى .. رغم احداثها الصاخبه .. مليئه بالشجن و الحنين و الفراق و الانتظار و الحب القوى المعلق بالله و فى الله الى ان انتصر هذا الحب ... تعلقت بريما و حزنت لموتها .. تأثرت بغياب احمد .. حزنت لحياه ندى بعد فراق احمد سنوات. حزنت لقسوة قلب بابا يعقوب كنت اتمنى لريما حياه افضل. فى قلي انثى عبريه تستحق القراءه",POSITIVE,POSITIVE,0.580768883228302,53.34,0.00,7382
ar_108,DistilBERT Multilingual,q8,ar,197,"قصة محزنة للغاية. تحاول أن تصور لك معاناة الشعب الفلسطيني ما بين فقدان الوطن والأحبة، ومأساة حياة المخيمات والعيش كلاجئ في بلاد غريبة ....ولكن يعجز القلم عن وصف هول المأساة.. وكما قلت ... هي محاولة",POSITIVE,NEGATIVE,0.6496670246124268,33.86,0.00,7382
ar_109,DistilBERT Multilingual,q8,ar,672,"رواية جميلة تجذب قارئها وتجعله يسقط كل قاعدة من القواعد الأربعين على حياته الشخصية.. لغتها المبسطة أفقدتها جزء بسيط من جاذبيتها فأنا شخصيا أعشق اللعب على أوتار الكلمات. رائحة العشق التي تفوح من بين الكلمات ترسخ في أذهاننا عشقنا الأبدي واللا متناهي لرب العالمين ومن بعده عشقنا لأنفسنا ولروحنا لينعكس فيما. بعد على تعاملنا مع جميع من حولنا. باختصار وكما تقول القاعدة الأربعون: لا قيمة للحياة من دون عشق.لا تسأل نفسك ما نوع العشق الذي تريده،روحي أم مادي،إلهي أم دنيوي،غربي أم شرقي...فالانقسامات لا تؤدي إلا إلى مزيد من الانقسامات.ليس للعشق تسميات ولا علامات ولا تعاريف.إنه كما هو ، نقي وبسيط. العشق ماء الحياة والعشيق هو روح من النار. يصبح الكون مختلفا عندما تعشق النار الماء",POSITIVE,NEGATIVE,0.5737406015396118,104.09,0.00,7382
ar_110,DistilBERT Multilingual,q8,ar,38,"سررت بالسكن فيه . هادئنظيفمرتب. لا شيء",POSITIVE,NEUTRAL,0.36191925406455994,11.27,0.00,7382
ar_111,DistilBERT Multilingual,q8,ar,149,"مقبول في حالة عدم توفر البديل . الموقع جيد قريب من الكورنيش والأسواق خدمة صف السيارات. غرف الفندق توحي بأنها قديمة صالة الأنوف الاكل المقدم فيها ضعيف",POSITIVE,NEGATIVE,0.529941201210022,22.70,0.00,7382
ar_112,DistilBERT Multilingual,q8,ar,133,"فندق يستحق البقاء فيه و الاستمتاع و لكن يجب عليكم اضافة المسبح . الفندق رائع و نظيف و سعروا معقول جدا في متناول الجميع انصحكم تجربوه.",POSITIVE,POSITIVE,0.47884318232536316,20.21,0.00,7382
ar_113,DistilBERT Multilingual,q8,ar,2782,"لماذا ينتحرون. بيرة في نادي البلياردو الرواية كتبها كاتب مصري باللغة الإنجليزية و نشرتها دار مطبوعات بينجوين الانجليزية و هو يصنف كأول كاتب مصري الدار دي تنشر له اعماله و تمت ترجمتها باللغة العربية ترجمتها إيمان المرسال و ريم الريس الرواية الوحيدة اللي كتبها محرر صحفي مصري في مجلة صانداي تايمز الكاتب إسمه وجيه غالي هو ينصف ك كاتب لكن أعتقد انه من الصعب ان كاتب كتب كتاب واحد بس يصنف ك كاتب ده من وجهة نظري انا شخصيا على الاقل .. الرواية اتنشرت لاول مرة في و كتبها وجيه في الفترة اللي كان عايش فيها بين برلين و لندن اللي درس فيها ايضا .. لكن اللافت للنظر هنا إن وجيه غالي كان من أسرة مصرية أرستقراطية و من الطبقة الغنية العليا البشوات و ذات النفوذ في مصر حتى نهاية الخمسينيات و مطلع الستينيات لان العيلة فقدت ثروتها في الإقطاع و التأميم مع بداية ثورة يوليو .. و جيه اتعلم في أوروبا و تقريبا عاش معظم حياته هناك .. ف إيه اللي يدفع شاب مرفه زيه على الانتحار .. لكن برضو من اللافت للنظر ان أغلب الكتاب و النقاد اللي تحدثوا عن الرواية قالوا ان أحداث الرواية ما هي الا تشابة كبير في السيرة الذاتية ل وجيه و بطل الرواية رام .. و ان وجه التشابة بينهم يكمن في إنهم الاتنين ينتموا لنفس الدولة و هي مصر و لنفس الديانة و هي المسيحية و لنفس الكنيسة و هي الكاثويكية و لنفس الطبقة الإجتماعية و الثقافية و هي الطبقة الارستقراطية و لنفس التوجه الفكري و هو اليسارية .. و يذكر أنه قيل أن وجيه غالي لربما إنتمى للحزب الشيوعي المصري الشئ الأخر اللي يستحق النظر إن وجيه غالي زار إسرائيل في فترة الستينيات و قام بكتابة تحقيق عن تلك الزيارة لمجلة صانداي تايمز و المثير للجدل إن في الفترة دي مصر كانت في حالة حرب و عداء شديد مع الكيان الإسرائيلي و إن أي تعامل مع الدولة دي او حتى ذكر إسمها هو مرفوض سياسيا و ثقافيا و إجتماعيا .. . لكن الحقيقة إن أكتر حاجة شدتني هي إنتحار وجيه غالي في مطلع الثلثينيات من عمره عام في بيت الكاتبة الإنجليزية ديانا آتهيل .. ايه اللي يدفع شاب زيه و على قدر عالي من التعليم و الثقافة و الثراء و الرفاهية في مقتبل حياته للإنتحار وخصوصا إن بعض النقاد في مناقشات روايته قالوا إنه ورد في تحقيقات الشرطة الإنجليزية : ورد عن الكاتبة ديانا آتهيل إن وجيه ترك ورقة على باب الشقة مكتوب عليها ديانا لا تدخلي اتصلي بالشرطة فورا .. و ترك ورقة أخرى بجواره مكتوب فيها أظن أن الانتحار هو الشئ الأصيل الوحيد الذي فعلته في حياتي . يعني حتى و هو بيقدم على خطوة الانتحار كان شايف إنه الشئ الوحيد الاصيل اللي نجح فيه في حياته هو الانتحار . المثير هنا إن ظاهرة الانتحار بين الكتبة هي مش شئ غريب يعني في نماذج كتير لكتاب و شعراء عالميين و كتابتهم ناجحة جدا و في منهم أخد جوايز بوكر و بولتيزر و نوبل و في النهاية انتحروا زي : كارين بوي إرنست همنجواي آن سكستون رينوسك اكوتاجوا فيرجينيا وولف منير رمزي عبدالباسط الصوفي فخري أبوالسعود تيسير سبول أنطوان مشحور خليل حاوي وجيه غالي قاسم جبارة عبدالله بوخالفه عبدالرحيم أبو ذكرى إبراهيم زاير أروى صالح و غيرهم كتير. أنا شخصيا مش شايفة اي مبرر للانتحار مهما كانت الظروف في رأيي الانتحار ليس طريقة مشرفة لإنهاء حياة أحدهم . آلاء جمال إمام. معالي وزيرة الخارجية",POSITIVE,NEGATIVE,0.7255105376243591,211.13,0.00,7382
ar_114,DistilBERT Multilingual,q8,ar,32,"جيد جدا. السعر جدا ممتاز. لا شيء",POSITIVE,POSITIVE,0.8273205757141113,7.44,0.00,7382
ar_115,DistilBERT Multilingual,q8,ar,27,"ممتاز. قرب الموقع من الحرم.",POSITIVE,POSITIVE,0.7131869196891785,6.15,0.00,7382
ar_116,DistilBERT Multilingual,q8,ar,18,"رواية تستحق التميز",POSITIVE,POSITIVE,0.6381491422653198,4.71,0.00,7382
ar_117,DistilBERT Multilingual,q8,ar,79,"كتاب جميل جدا يحكي حال المسلم العربي و تعرضه للتيارات السياسية بقالب مضحك وجميل",POSITIVE,POSITIVE,0.5419683456420898,13.71,0.00,7382
ar_118,DistilBERT Multilingual,q8,ar,143,"طيب مهو كدا لازم نستنى الجزء الثالث. لأن الرجوع للقاهره له تكمله مش لمصير البطل بس لكن لحقائق لها علاقه بدخول ما أسمو نفسهم الاسلامين ف السياسه",POSITIVE,NEGATIVE,0.5594624280929565,22.92,0.00,7382
ar_119,DistilBERT Multilingual,q8,ar,339,"رائع. الغرفة مناسبة .. تعامل الكونسيرج جدا راقي ... النظافة ممتازة بهو الفندق جدا جدا جميل. استقبال الموظفين كان نوعا غير لائق حيث في البداية كان صوت الموظف قصير وغير مبالي والموظف الثاني أيضا يحاول الانشغال عن خدمتي وحولني لموظف اخر ثم أرجعني إليه مرة أخرى حقيقة التعامل اللي زي كذا المفروض لا يكون مثل هذا الفندق المحترم كونه شركة عالمية",POSITIVE,NEGATIVE,0.41420283913612366,45.27,0.00,7382
ar_120,DistilBERT Multilingual,q8,ar,169,"انا تقريبا كده ابتديت فى الروايه دى من كام اسبوع. وعايزه اقراها تانى. ايه الرقى ده ؟؟؟؟. بجد تهبل. اه فى ملل لان السرد كتير والاحداث كتير اوى. بس بجد دخلتنى فى عالم تانى",POSITIVE,NEGATIVE,0.6469117403030396,31.83,0.00,7382
ar_121,DistilBERT Multilingual,q8,ar,786,"للوهلة الأولى ومع بداية الصفحات حتى الصفحة رقم أحسست برتابة في الشخصيات والسرد وراودنى خاطر جامح أن أتوقف عن قراءة بقية الرواية على أن. أكتفى بمائة صفحة سببوا لى مللا شديدا .. لكننى أصريت على مسايرة الرواية لعل وعسى أن تتبدل مجرياتها وأحظى بالمتعة في الروايتين الأخريتين. وفعلا عزمت أن أكملها للنهاية حتى بعد أن عرفت مصير أبطال الرواية المؤلم وأنا لم أكن قرأت سوى صفحة .. لكنى أصريت أن أكمل ولو كان علي سبيل. القراءة التصفحية السريعة جدا .. وما إن فتحت الرواية على مصراعيها بين كفي .. وبعد ثوان قليلة أثبت سبباتى علي الورقة وأمرر إبهامى لأتخطى الصفحة مثارا لمعرفة الأحداث القادمة. خسمة ليلات إحتسيت فيهم الكافيين بتفاوت وأنا غارق أنهل من روعة خيال وخفة سرد المؤلفة . الأشياء الجميلة لا بد أن نختزل الكلام فيها لأن الصمت مع إبتسامة رقيقة أبلغ تعبير عن شعور الرضا والمتعة .. خمس نجوم طبعا",POSITIVE,NEGATIVE,0.6817858219146729,122.37,0.00,7382
ar_122,DistilBERT Multilingual,q8,ar,111,"جيد. الموقع ممتاز و الغرفه مطله ع برج خليفه و النافوره منظر جميل جدا. البطانيات الاضافيه بها مياه و رائحه كريهه",POSITIVE,POSITIVE,0.7605534195899963,19.33,0.00,7382
ar_123,DistilBERT Multilingual,q8,ar,888,"عن جانب التشويق فهى من الروايات التي تلتهم في مجلس واحد كونها تحوي كما هائلا من التشويق لكن لأن طريقتي في القراءة =قراءة أكثر من كتاب في وقت واحد وذلك بقراءة صفحة من كل كتاب فقد قرأتها علي مجالس متعددة باذلا في كل مرة أتوقف فيها عن القراءة باذلا جهدا كبيرا في السيطرة علي رغبة نفسي معرفة ماذا سيحدث بعد الموضع الذي توقفت عنده . لغة الكاتب رشيقة فعلا لكن فى بعض المواضع أجدنى أمام زيادات لا طائل منها ولا تزيد شيئا ولو حذفت لم تأثر شيئا على الرواية. بعكس سرباز لم اجد فيها شيئا من هذا والحقيقة أن هذا يحسب للكاتب لاسيما ان علمت أن الحادثة متقدمة على سرباز ما يعنى أنه طور من أدواته كثيرا ما يعنى أيضا أن تختة=القصة القادمة للكاتب ستكون الأفضل . كنت أتمنى أن تحوى الرواية مشهدا على الأقل لمحمد وهو يصلى لكى ترجى حسن خاتمته فلا شك أن المرأ مهما يكن نبيلا صادقا محترما دون ان يركع لله ركعة ثم يموت أنه لا تنفعه هذه الأامور كلها إلا ان يصلى حتى المرة الوحيدة اللى دخل الجامع فيها كان داخل ينام",POSITIVE,NEGATIVE,0.5658993124961853,127.29,0.00,7382
ar_124,DistilBERT Multilingual,q8,ar,44,"القصة عادية. ولكن الأدبيات خيالية من زمن آخر",POSITIVE,NEUTRAL,0.3906975984573364,8.18,0.00,7382
ar_125,DistilBERT Multilingual,q8,ar,55,"جيده . الموقع. النت برسوم وضعيف بعد والاثاث يحتاج تجديد",POSITIVE,POSITIVE,0.5199162364006042,10.74,0.00,7382
ar_126,DistilBERT Multilingual,q8,ar,42,"ولكأنني الأضداد في رجل تقاتله وحوش يديه ..",POSITIVE,NEGATIVE,0.603681206703186,10.43,0.00,7382
ar_127,DistilBERT Multilingual,q8,ar,88,"هذا الكتاب جعلني أبكي.. . اللهم صل وسلم على المصطفى الحبيب واجمعنا به عند سدرة المنتهى :",POSITIVE,POSITIVE,0.547892689704895,15.94,0.00,7382
ar_128,DistilBERT Multilingual,q8,ar,259,"ثمانية فصول تنقلت فيما بينها :. الله. الجسد. الروح. العدل الأزلي. لماذا العذاب ؟. ماذا قالت لي الخلوة؟. التوازن العظيم. المسيخ الدجال. أول كتاب لمصطفى محمود وأول كتاب عربي مسموع أمر به. الزوايا التي يتحدث منها الكاتب عن بعض المواضيع وجدتها مميزة .. تأمله ممتع",POSITIVE,NEGATIVE,0.7581272125244141,40.68,0.00,7382
